s,x,y,heading,curvature,track_width, acc
0.0,3.0605590451009927,3.6529957155590718,-2.3332652845882245,-0.24938735671957862,3.898990145927558,0.0
0.03849669810223203,3.0338327926805913,3.625288497478174,-2.3431934349543253,-0.2663096687786225,3.8676567939365225,0.0
0.07750381144048289,3.006463921038938,3.5974949520908335,-2.3539062944669062,-0.2828692877265609,3.838055072804678,0.0
0.1203736605977295,2.9760326083867747,3.567300171662944,-2.366410736738352,-0.300378762952977,3.807453253614626,0.0
0.16988190571219203,2.940407535992859,3.5329222064220787,-2.381763867295718,-0.3196849621996404,3.774266959766751,0.0
0.22798433750984784,2.8979088700305873,3.4933042960892076,-2.400965956864916,-0.34106252406419396,3.7383389622367296,0.0
0.2956055575199784,2.8474687024829697,3.4482707013788065,-2.4248201543908894,-0.3641482607885547,3.725894698641559,0.0
0.3725801801157319,2.7887205235596495,3.3985418913114507,-2.45378403482274,-0.38799208469243385,3.700288491991641,0.0
0.458017004223949,2.7218069937881415,3.3454322512980945,-2.4879511102277876,-0.41130351017710987,3.6649317846881857,0.0
0.5505512782469487,2.6472795641160745,3.2906045557095633,-2.527028840765664,-0.4326816565009368,3.6404048103236755,0.0
0.6485996202534341,2.565986040448162,3.2358156257551585,-2.570377838944639,-0.4508538425368672,3.6333423518315375,0.0
0.7506450174190396,2.4788965565686016,3.1826655243150457,-2.61713897096963,-0.4648828079986014,3.629256220635262,0.0
0.8553990126274721,2.3869802145123193,3.1324607878668362,-2.666367463684748,-0.47426900040877984,3.6292895410503885,0.0
0.9617939656431893,2.2911913261363743,3.0862020203043934,-2.7171130018271468,-0.47895034557316246,3.6371723817839072,0.0
1.0690027095640733,2.1924139695023044,3.0445811142449495,-2.7685089511007006,-0.47924124027783555,3.6493332497954394,0.0
1.1763753331617668,2.091474037868594,3.008031818543091,-2.819804845409641,-0.4757233768499881,3.66432392856223,0.0
1.2834135014422483,1.989120994083286,2.9767697505021715,-2.8703938619587848,-0.46912605606685964,3.6824340367324173,0.0
1.3897552548115928,1.886005682734202,2.9508346160682497,-2.919823652863962,-0.460214746773864,3.7043675872017237,0.0
1.4951735180442514,1.782652843458542,2.9301323368532963,-2.9677956795665614,-0.4497039540898263,3.730625316343314,0.0
1.5995488789717434,1.679467616964817,2.914482060819214,-3.0141405869566773,-0.4382050519717852,3.7613457533085923,0.0
1.7028218216297792,1.57677159599595,2.903656145054822,-3.0587797440521682,-0.4262075483886498,3.796343036085113,0.0
1.8049511416465163,1.4748398150867783,2.897404569796787,-3.1016905850603176,-0.4140816010865144,3.8352061172805456,0.0
1.9058798253115625,1.3739341883790133,2.8954662159099676,3.1403067547841585,-0.4020913590260405,3.8773996689000483,0.0
